Entity,Year,regime_fh,polrights_fh,civlibs_fh,electdem_fh,polrights_score_fh,civlibs_score_fh,country_fh,number_notfree_fh,number_partlyfree_fh,number_free_fh,number_nonelectdem_fh,number_electdem_fh,pop_notfree_fh,pop_partlyfree_fh,pop_free_fh,pop_missreg_fh,pop_nonelectdem_fh,pop_electdem_fh,pop_missdem_fh,region,electprocess_fh
Dominica,2019,2,1,1,1,37,56,1,,,,,,,,,,,,,North America,11
Dominica,2020,2,1,1,1,37,56,1,,,,,,,,,,,,,North America,11
Dominica,2021,2,1,1,1,37,56,1,,,,,,,,,,,,,North America,11
Dominican Republic,1972,2,3,2,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,1973,2,3,2,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,1974,1,4,2,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,1975,1,4,2,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,1976,1,4,3,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,1977,1,4,2,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,1978,2,2,2,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,1979,2,2,3,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,1980,2,2,3,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,1982,2,1,2,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,1983,2,1,2,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,1984,2,1,3,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,1985,2,1,3,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,1986,2,1,3,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,1987,2,1,3,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,1988,2,1,3,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,1989,2,1,3,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,1990,2,2,3,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,1991,2,2,3,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,1992,2,2,3,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,1993,1,3,3,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,1994,1,4,3,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,1995,1,4,3,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,1996,1,3,3,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,1997,1,3,3,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,1998,2,2,3,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,1999,2,2,3,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,2000,2,2,2,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,2001,2,2,2,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,2002,2,2,2,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,2003,2,3,2,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,2004,2,2,2,,,,1,,,,,,,,,,,,,North America,
Dominican Republic,2005,2,2,2,1,32,46,1,,,,,,,,,,,,,North America,11
Dominican Republic,2006,2,2,2,1,33,47,1,,,,,,,,,,,,,North America,11
Dominican Republic,2007,2,2,2,1,33,47,1,,,,,,,,,,,,,North America,11
Dominican Republic,2008,2,2,2,1,33,48,1,,,,,,,,,,,,,North America,11
Dominican Republic,2009,2,2,2,1,33,45,1,,,,,,,,,,,,,North America,11
Dominican Republic,2010,2,2,2,1,31,45,1,,,,,,,,,,,,,North America,10
Dominican Republic,2011,2,2,2,1,31,44,1,,,,,,,,,,,,,North America,10
Dominican Republic,2012,2,2,2,1,31,44,1,,,,,,,,,,,,,North America,10
Dominican Republic,2013,2,2,3,1,30,43,1,,,,,,,,,,,,,North America,10
Dominican Republic,2014,2,2,3,1,30,43,1,,,,,,,,,,,,,North America,10
Dominican Republic,2015,1,3,3,1,29,41,1,,,,,,,,,,,,,North America,10
Dominican Republic,2016,1,3,3,1,27,41,1,,,,,,,,,,,,,North America,9
Dominican Republic,2017,1,3,3,1,26,41,1,,,,,,,,,,,,,North America,9
Dominican Republic,2018,1,3,3,1,26,41,1,,,,,,,,,,,,,North America,9
Dominican Republic,2019,1,3,3,1,26,41,1,,,,,,,,,,,,,North America,9
Dominican Republic,2020,1,3,3,1,26,41,1,,,,,,,,,,,,,North America,9
Dominican Republic,2021,1,3,3,1,27,41,1,,,,,,,,,,,,,North America,9
East Germany,1972,0,7,7,,,,1,,,,,,,,,,,,,Europe,
East Germany,1973,0,7,7,,,,1,,,,,,,,,,,,,Europe,
East Germany,1974,0,7,7,,,,1,,,,,,,,,,,,,Europe,
East Germany,1975,0,7,7,,,,1,,,,,,,,,,,,,Europe,
East Germany,1976,0,7,7,,,,1,,,,,,,,,,,,,Europe,
East Germany,1977,0,7,7,,,,1,,,,,,,,,,,,,Europe,
East Germany,1978,0,7,6,,,,1,,,,,,,,,,,,,Europe,
East Germany,1979,0,7,6,,,,1,,,,,,,,,,,,,Europe,
East Germany,1980,0,7,7,,,,1,,,,,,,,,,,,,Europe,
East Germany,1982,0,7,7,,,,1,,,,,,,,,,,,,Europe,
East Germany,1983,0,7,7,,,,1,,,,,,,,,,,,,Europe,
East Germany,1984,0,7,6,,,,1,,,,,,,,,,,,,Europe,
East Germany,1985,0,7,6,,,,1,,,,,,,,,,,,,Europe,
East Germany,1986,0,7,6,,,,1,,,,,,,,,,,,,Europe,
East Germany,1987,0,7,6,,,,1,,,,,,,,,,,,,Europe,
East Germany,1988,0,7,6,,,,1,,,,,,,,,,,,,Europe,
East Germany,1989,0,6,6,,,,1,,,,,,,,,,,,,Europe,
East Germany,1990,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,1991,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,1992,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,1993,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,1994,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,1995,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,1996,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,1997,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,1998,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,1999,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,2000,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,2001,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,2002,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,2003,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,2004,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,2005,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,2006,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,2007,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,2008,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,2009,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,2010,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,2011,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,2012,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,2013,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,2014,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,2015,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,2016,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,2017,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,2018,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,2019,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,2020,,,,,,,1,,,,,,,,,,,,,Europe,
East Germany,2021,,,,,,,1,,,,,,,,,,,,,Europe,
Eastern Donbas,1972,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,1973,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,1974,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,1975,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,1976,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,1977,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,1978,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,1979,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,1980,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,1982,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,1983,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,1984,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,1985,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,1986,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,1987,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,1988,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,1989,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,1990,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,1991,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,1992,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,1993,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,1994,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,1995,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,1996,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,1997,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,1998,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,1999,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,2000,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,2001,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,2002,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,2003,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,2004,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,2005,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,2006,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,2007,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,2008,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,2009,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,2010,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,2011,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,2012,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,2013,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,2014,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,2015,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,2016,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,2017,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,2018,,,,,,,0,,,,,,,,,,,,,Europe,
Eastern Donbas,2019,0,7,7,0,-1,6,0,,,,,,,,,,,,,Europe,0
Eastern Donbas,2020,0,7,7,0,-1,5,0,,,,,,,,,,,,,Europe,0
Eastern Donbas,2021,0,7,7,0,-1,5,0,,,,,,,,,,,,,Europe,0
Ecuador,1972,1,7,3,,,,1,,,,,,,,,,,,,South America,
Ecuador,1973,1,7,4,,,,1,,,,,,,,,,,,,South America,
Ecuador,1974,1,7,4,,,,1,,,,,,,,,,,,,South America,
Ecuador,1975,1,7,4,,,,1,,,,,,,,,,,,,South America,
Ecuador,1976,1,6,4,,,,1,,,,,,,,,,,,,South America,
Ecuador,1977,1,6,4,,,,1,,,,,,,,,,,,,South America,
Ecuador,1978,1,5,4,,,,1,,,,,,,,,,,,,South America,
Ecuador,1979,2,2,2,,,,1,,,,,,,,,,,,,South America,
Ecuador,1980,2,2,2,,,,1,,,,,,,,,,,,,South America,
Ecuador,1982,2,2,2,,,,1,,,,,,,,,,,,,South America,
Ecuador,1983,2,2,2,,,,1,,,,,,,,,,,,,South America,
Ecuador,1984,2,2,2,,,,1,,,,,,,,,,,,,South America,
Ecuador,1985,2,2,3,,,,1,,,,,,,,,,,,,South America,
Ecuador,1986,2,2,3,,,,1,,,,,,,,,,,,,South America,
Ecuador,1987,2,2,3,,,,1,,,,,,,,,,,,,South America,
Ecuador,1988,2,2,2,,,,1,,,,,,,,,,,,,South America,
Ecuador,1989,2,2,2,,,,1,,,,,,,,,,,,,South America,
Ecuador,1990,2,2,2,,,,1,,,,,,,,,,,,,South America,
Ecuador,1991,2,2,3,,,,1,,,,,,,,,,,,,South America,
Ecuador,1992,2,2,3,,,,1,,,,,,,,,,,,,South America,
Ecuador,1993,2,2,3,,,,1,,,,,,,,,,,,,South America,
Ecuador,1994,2,2,3,,,,1,,,,,,,,,,,,,South America,
Ecuador,1995,2,2,3,,,,1,,,,,,,,,,,,,South America,
Ecuador,1996,1,2,4,,,,1,,,,,,,,,,,,,South America,
Ecuador,1997,1,3,3,,,,1,,,,,,,,,,,,,South America,
Ecuador,1998,2,2,3,,,,1,,,,,,,,,,,,,South America,
Ecuador,1999,2,2,3,,,,1,,,,,,,,,,,,,South America,
Ecuador,2000,1,3,3,,,,1,,,,,,,,,,,,,South America,
Ecuador,2001,1,3,3,,,,1,,,,,,,,,,,,,South America,
Ecuador,2002,1,3,3,,,,1,,,,,,,,,,,,,South America,
Ecuador,2003,1,3,3,,,,1,,,,,,,,,,,,,South America,
Ecuador,2004,1,3,3,,,,1,,,,,,,,,,,,,South America,
Ecuador,2005,1,3,3,1,27,41,1,,,,,,,,,,,,,South America,8
Ecuador,2006,1,3,3,1,28,41,1,,,,,,,,,,,,,South America,9
Ecuador,2007,1,3,3,1,27,42,1,,,,,,,,,,,,,South America,9
Ecuador,2008,1,3,3,1,29,40,1,,,,,,,,,,,,,South America,9
Ecuador,2009,1,3,3,1,29,39,1,,,,,,,,,,,,,South America,9
Ecuador,2010,1,3,3,1,28,39,1,,,,,,,,,,,,,South America,9
Ecuador,2011,1,3,3,1,27,36,1,,,,,,,,,,,,,South America,8
Ecuador,2012,1,3,3,1,24,36,1,,,,,,,,,,,,,South America,7
Ecuador,2013,1,3,3,1,24,36,1,,,,,,,,,,,,,South America,7
Ecuador,2014,1,3,3,1,24,35,1,,,,,,,,,,,,,South America,7
Ecuador,2015,1,3,3,1,24,35,1,,,,,,,,,,,,,South America,7
Ecuador,2016,1,3,4,1,24,33,1,,,,,,,,,,,,,South America,7
Ecuador,2017,1,3,3,1,25,35,1,,,,,,,,,,,,,South America,7
Ecuador,2018,1,3,3,1,25,38,1,,,,,,,,,,,,,South America,7
Ecuador,2019,1,3,3,1,27,38,1,,,,,,,,,,,,,South America,8
Ecuador,2020,1,3,3,1,27,40,1,,,,,,,,,,,,,South America,8
Ecuador,2021,2,2,3,1,31,40,1,,,,,,,,,,,,,South America,11
Egypt,1972,0,6,6,,,,1,,,,,,,,,,,,,Africa,
Egypt,1973,0,6,6,,,,1,,,,,,,,,,,,,Africa,
Egypt,1974,1,6,4,,,,1,,,,,,,,,,,,,Africa,
Egypt,1975,1,6,4,,,,1,,,,,,,,,,,,,Africa,
Egypt,1976,1,5,4,,,,1,,,,,,,,,,,,,Africa,
Egypt,1977,1,5,4,,,,1,,,,,,,,,,,,,Africa,
Egypt,1978,1,5,5,,,,1,,,,,,,,,,,,,Africa,
Egypt,1979,1,5,5,,,,1,,,,,,,,,,,,,Africa,
Egypt,1980,1,5,5,,,,1,,,,,,,,,,,,,Africa,
Egypt,1982,1,5,5,,,,1,,,,,,,,,,,,,Africa,
Egypt,1983,1,5,5,,,,1,,,,,,,,,,,,,Africa,
Egypt,1984,1,4,4,,,,1,,,,,,,,,,,,,Africa,
Egypt,1985,1,4,4,,,,1,,,,,,,,,,,,,Africa,
Egypt,1986,1,5,4,,,,1,,,,,,,,,,,,,Africa,
Egypt,1987,1,5,4,,,,1,,,,,,,,,,,,,Africa,
Egypt,1988,1,5,4,,,,1,,,,,,,,,,,,,Africa,
Egypt,1989,1,5,4,,,,1,,,,,,,,,,,,,Africa,
Egypt,1990,1,5,4,,,,1,,,,,,,,,,,,,Africa,
Egypt,1991,1,5,5,,,,1,,,,,,,,,,,,,Africa,
Egypt,1992,1,5,6,,,,1,,,,,,,,,,,,,Africa,
Egypt,1993,0,6,6,,,,1,,,,,,,,,,,,,Africa,
Egypt,1994,0,6,6,,,,1,,,,,,,,,,,,,Africa,
Egypt,1995,0,6,6,,,,1,,,,,,,,,,,,,Africa,
Egypt,1996,0,6,6,,,,1,,,,,,,,,,,,,Africa,
Egypt,1997,0,6,6,,,,1,,,,,,,,,,,,,Africa,
Egypt,1998,0,6,6,,,,1,,,,,,,,,,,,,Africa,
Egypt,1999,0,6,5,,,,1,,,,,,,,,,,,,Africa,
Egypt,2000,0,6,5,,,,1,,,,,,,,,,,,,Africa,
Egypt,2001,0,6,6,,,,1,,,,,,,,,,,,,Africa,
Egypt,2002,0,6,6,,,,1,,,,,,,,,,,,,Africa,
Egypt,2003,0,6,6,,,,1,,,,,,,,,,,,,Africa,
Egypt,2004,0,6,5,,,,1,,,,,,,,,,,,,Africa,
Egypt,2005,0,6,5,0,8,22,1,,,,,,,,,,,,,Africa,2
Egypt,2006,0,6,5,0,7,20,1,,,,,,,,,,,,,Africa,1
Egypt,2007,0,6,5,0,7,18,1,,,,,,,,,,,,,Africa,1
Egypt,2008,0,6,5,0,7,18,1,,,,,,,,,,,,,Africa,1
Egypt,2009,0,6,5,0,7,20,1,,,,,,,,,,,,,Africa,1
Egypt,2010,0,6,5,0,6,19,1,,,,,,,,,,,,,Africa,1
Egypt,2011,0,6,5,0,11,24,1,,,,,,,,,,,,,Africa,2
Egypt,2012,1,5,5,0,16,25,1,,,,,,,,,,,,,Africa,3
Egypt,2013,0,6,5,0,9,22,1,,,,,,,,,,,,,Africa,1
Egypt,2014,0,6,5,0,8,18,1,,,,,,,,,,,,,Africa,2
Egypt,2015,0,6,5,0,9,18,1,,,,,,,,,,,,,Africa,3
Egypt,2016,0,6,5,0,9,17,1,,,,,,,,,,,,,Africa,3
Egypt,2017,0,6,6,0,10,16,1,,,,,,,,,,,,,Africa,3
Egypt,2018,0,6,6,0,8,14,1,,,,,,,,,,,,,Africa,2
Egypt,2019,0,6,6,0,7,14,1,,,,,,,,,,,,,Africa,2
Egypt,2020,0,6,6,0,6,12,1,,,,,,,,,,,,,Africa,2
Egypt,2021,0,6,6,0,6,12,1,,,,,,,,,,,,,Africa,2
El Salvador,1972,2,2,3,,,,1,,,,,,,,,,,,,North America,
El Salvador,1973,2,2,3,,,,1,,,,,,,,,,,,,North America,
El Salvador,1974,2,2,3,,,,1,,,,,,,,,,,,,North America,
El Salvador,1975,2,2,3,,,,1,,,,,,,,,,,,,North America,
El Salvador,1976,1,3,3,,,,1,,,,,,,,,,,,,North America,
El Salvador,1977,1,4,4,,,,1,,,,,,,,,,,,,North America,
El Salvador,1978,1,5,5,,,,1,,,,,,,,,,,,,North America,
El Salvador,1979,1,5,4,,,,1,,,,,,,,,,,,,North America,
El Salvador,1980,1,5,5,,,,1,,,,,,,,,,,,,North America,
El Salvador,1982,1,4,5,,,,1,,,,,,,,,,,,,North America,
El Salvador,1983,1,4,5,,,,1,,,,,,,,,,,,,North America,
El Salvador,1984,1,3,5,,,,1,,,,,,,,,,,,,North America,
El Salvador,1985,1,2,4,,,,1,,,,,,,,,,,,,North America,
El Salvador,1986,1,3,4,,,,1,,,,,,,,,,,,,North America,
El Salvador,1987,1,3,4,,,,1,,,,,,,,,,,,,North America,
El Salvador,1988,1,3,3,,,,1,,,,,,,,,,,,,North America,
El Salvador,1989,1,3,4,,,,1,,,,,,,,,,,,,North America,
El Salvador,1990,1,3,4,,,,1,,,,,,,,,,,,,North America,
El Salvador,1991,1,3,4,,,,1,,,,,,,,,,,,,North America,
El Salvador,1992,1,3,3,,,,1,,,,,,,,,,,,,North America,
El Salvador,1993,1,3,3,,,,1,,,,,,,,,,,,,North America,
El Salvador,1994,1,3,3,,,,1,,,,,,,,,,,,,North America,
El Salvador,1995,1,3,3,,,,1,,,,,,,,,,,,,North America,
El Salvador,1996,1,3,3,,,,1,,,,,,,,,,,,,North America,
El Salvador,1997,2,2,3,,,,1,,,,,,,,,,,,,North America,
El Salvador,1998,2,2,3,,,,1,,,,,,,,,,,,,North America,
El Salvador,1999,2,2,3,,,,1,,,,,,,,,,,,,North America,
El Salvador,2000,2,2,3,,,,1,,,,,,,,,,,,,North America,
El Salvador,2001,2,2,3,,,,1,,,,,,,,,,,,,North America,
El Salvador,2002,2,2,3,,,,1,,,,,,,,,,,,,North America,
El Salvador,2003,2,2,3,,,,1,,,,,,,,,,,,,North America,
El Salvador,2004,2,2,3,,,,1,,,,,,,,,,,,,North America,
El Salvador,2005,2,2,3,1,32,43,1,,,,,,,,,,,,,North America,12
El Salvador,2006,2,2,3,1,33,41,1,,,,,,,,,,,,,North America,12
El Salvador,2007,2,2,3,1,33,40,1,,,,,,,,,,,,,North America,12
El Salvador,2008,2,2,3,1,33,40,1,,,,,,,,,,,,,North America,12
El Salvador,2009,2,2,3,1,34,40,1,,,,,,,,,,,,,North America,12
El Salvador,2010,2,2,3,1,34,41,1,,,,,,,,,,,,,North America,12
El Salvador,2011,2,2,3,1,35,41,1,,,,,,,,,,,,,North America,12
El Salvador,2012,2,2,3,1,35,42,1,,,,,,,,,,,,,North America,12
El Salvador,2013,2,2,3,1,35,42,1,,,,,,,,,,,,,North America,12
El Salvador,2014,2,2,3,1,35,40,1,,,,,,,,,,,,,North America,12
El Salvador,2015,2,2,3,1,33,36,1,,,,,,,,,,,,,North America,10
El Salvador,2016,2,2,3,1,34,36,1,,,,,,,,,,,,,North America,11
El Salvador,2017,2,2,3,1,34,36,1,,,,,,,,,,,,,North America,11
El Salvador,2018,2,2,3,1,32,35,1,,,,,,,,,,,,,North America,11
El Salvador,2019,1,2,4,1,32,34,1,,,,,,,,,,,,,North America,11
El Salvador,2020,1,2,4,1,30,33,1,,,,,,,,,,,,,North America,11
El Salvador,2021,1,3,4,1,26,33,1,,,,,,,,,,,,,North America,10
Equatorial Guinea,1972,0,6,6,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,1973,0,6,6,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,1974,0,6,6,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,1975,0,6,7,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,1976,0,6,7,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,1977,0,7,7,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,1978,0,7,7,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,1979,0,7,6,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,1980,0,7,6,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,1982,0,7,6,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,1983,0,7,6,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,1984,0,7,6,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,1985,0,7,7,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,1986,0,7,7,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,1987,0,7,7,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,1988,0,7,7,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,1989,0,7,7,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,1990,0,7,7,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,1991,0,7,7,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,1992,0,7,6,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,1993,0,7,7,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,1994,0,7,7,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,1995,0,7,7,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,1996,0,7,7,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,1997,0,7,7,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,1998,0,7,7,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,1999,0,7,7,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,2000,0,7,7,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,2001,0,6,6,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,2002,0,7,6,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,2003,0,7,6,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,2004,0,7,6,,,,1,,,,,,,,,,,,,Africa,
Equatorial Guinea,2005,0,7,6,0,1,9,1,,,,,,,,,,,,,Africa,0
Equatorial Guinea,2006,0,7,6,0,1,9,1,,,,,,,,,,,,,Africa,0
Equatorial Guinea,2007,0,7,6,0,1,9,1,,,,,,,,,,,,,Africa,0
Equatorial Guinea,2008,0,7,7,0,1,7,1,,,,,,,,,,,,,Africa,0
Equatorial Guinea,2009,0,7,7,0,1,7,1,,,,,,,,,,,,,Africa,0
Equatorial Guinea,2010,0,7,7,0,1,7,1,,,,,,,,,,,,,Africa,0
Equatorial Guinea,2011,0,7,7,0,1,7,1,,,,,,,,,,,,,Africa,0
Equatorial Guinea,2012,0,7,7,0,1,7,1,,,,,,,,,,,,,Africa,0
Equatorial Guinea,2013,0,7,7,0,1,7,1,,,,,,,,,,,,,Africa,0
Equatorial Guinea,2014,0,7,7,0,1,7,1,,,,,,,,,,,,,Africa,0
Equatorial Guinea,2015,0,7,7,0,1,7,1,,,,,,,,,,,,,Africa,0
Equatorial Guinea,2016,0,7,7,0,1,7,1,,,,,,,,,,,,,Africa,0
Equatorial Guinea,2017,0,7,7,0,1,6,1,,,,,,,,,,,,,Africa,0
Equatorial Guinea,2018,0,7,7,0,0,6,1,,,,,,,,,,,,,Africa,0
Equatorial Guinea,2019,0,7,7,0,0,6,1,,,,,,,,,,,,,Africa,0
Equatorial Guinea,2020,0,7,7,0,0,5,1,,,,,,,,,,,,,Africa,0
Equatorial Guinea,2021,0,7,7,0,0,5,1,,,,,,,,,,,,,Africa,0
Eritrea,1972,,,,,,,1,,,,,,,,,,,,,Africa,
Eritrea,1973,,,,,,,1,,,,,,,,,,,,,Africa,
Eritrea,1974,,,,,,,1,,,,,,,,,,,,,Africa,
Eritrea,1975,,,,,,,1,,,,,,,,,,,,,Africa,
Eritrea,1976,,,,,,,1,,,,,,,,,,,,,Africa,
Eritrea,1977,,,,,,,1,,,,,,,,,,,,,Africa,
Eritrea,1978,,,,,,,1,,,,,,,,,,,,,Africa,
Eritrea,1979,,,,,,,1,,,,,,,,,,,,,Africa,
Eritrea,1980,,,,,,,1,,,,,,,,,,,,,Africa,
Eritrea,1982,,,,,,,1,,,,,,,,,,,,,Africa,
Eritrea,1983,,,,,,,1,,,,,,,,,,,,,Africa,
Eritrea,1984,,,,,,,1,,,,,,,,,,,,,Africa,
Eritrea,1985,,,,,,,1,,,,,,,,,,,,,Africa,
Eritrea,1986,,,,,,,1,,,,,,,,,,,,,Africa,
Eritrea,1987,,,,,,,1,,,,,,,,,,,,,Africa,
Eritrea,1988,,,,,,,1,,,,,,,,,,,,,Africa,
Eritrea,1989,,,,,,,1,,,,,,,,,,,,,Africa,
Eritrea,1990,,,,,,,1,,,,,,,,,,,,,Africa,
Eritrea,1991,,,,,,,1,,,,,,,,,,,,,Africa,
Eritrea,1992,,,,,,,1,,,,,,,,,,,,,Africa,
